Id,Name,Property_type,Room_type,Min_nights,Max_nights,Cancellation_policy,Accomodates,Total_bedrooms,Total_beds,Price,Security_deposit,Cleaning_fee,Extra_people,Guests_included,No_of_reviews,Review_scores,Host_id,Host_name,Availability_30,Availability_60,Availability_90,Availability_365,Country,Longitude,Latitude,City
31639194,Happy people Ramblas Harbour 3 bedrooms appartment for 3 people,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,3,2.0,4.0,300,242.726862302483,43.026209677419345,0.0,3.0,0,91,214774673,Happy People,23,46,73,348,Spain,2.16945,41.37182,Barcelona
31644986,"*PARKING* Classy, Comfy and Clean Apt near Dtown!",Apartment,Entire home/apt,1,1125,moderate,4,2.0,2.0,79,324.84578313253013,50.470715835141,0.0,1.0,5,93,222433393,Julieta,25,55,78,78,Canada,-73.54336,45.54017,Montreal
31913927,Private Room (Bunk-bed) near UNSW Kensington,Apartment,Private room,2,1125,strict_14_with_grace_period,2,1.5599343185550083,2.0148026315789473,50,433.06265060240975,90.51914893617023,15.0,1.0,0,93,239028709,Sikay,0,0,0,65,Australia,151.22922,-33.9186,Kensington
32054255,"Bosphorusbridge view, high ceiling,balcony  12sq",Apartment,Entire home/apt,4,21,flexible,4,1.3490136570561457,1.9816232771822357,248,726.4401913875598,82.5373665480427,0.0,1.0,0,92,93356742,Ebru,27,57,87,177,Turkey,28.98694,41.03092,Beyoglu
32181448,"Quarto um mes disponivel, fevereiro ate o carnaval",Apartment,Private room,1,1125,flexible,2,1.0,1.0,78,1204.209631728045,154.4988066825776,0.0,1.0,0,95,51406489,Samuel,27,27,27,27,Brazil,-43.18672444219647,-22.9072681760141,Centro
3220673,"GORGEOUS 1B IN LEBLON , GREAT VIEWS",Apartment,Entire home/apt,4,1125,strict_14_with_grace_period,4,1.0,1.0,261,1204.209631728045,154.4988066825776,0.0,1.0,4,95,16104112,Felipe,21,51,81,356,Brazil,-43.216320091075,-22.984207572947607,Rio de Janeiro
32275673,★ Bright Sydney CBD Studio Apt with Balcony 49★,Serviced apartment,Entire home/apt,1,99,flexible,3,1.5599343185550083,2.0148026315789473,161,433.06265060240975,90.51914893617023,0.0,3.0,0,93,15193662,Danny,7,33,62,63,Australia,151.20403,-33.87009,Sydney
32338747,"Relaxing, Spacious, Great Location In Waikiki!",Apartment,Entire home/apt,1,365,super_strict_60,4,1.3226863226863228,3.0,230,271.6562150055991,116.97643732327991,17.0,2.0,0,94,74079684,Marina,24,54,84,359,United States,-157.8376,21.28583,Honolulu
32340227,Private room in Plateau Montréal,Apartment,Private room,2,1125,flexible,2,1.0,1.0,35,324.84578313253013,50.470715835141,0.0,1.0,0,93,177411553,Alexander,0,13,13,51,Canada,-73.57839,45.52113,Montreal
32528492,3 Persons Room ( 3 人房內設有私人浴室),Guesthouse,Private room,1,30,strict_14_with_grace_period,3,1.0,1.7395659432387311,361,1424.055718475073,179.45801526717557,0.0,1.0,0,91,192198129,Wing,8,32,58,140,Hong Kong,114.17262,22.29538,Hong Kong
32645900,【WhiteHouse】3-4人溫馨套房 | 體驗九龍文化､雙地鐵太子旺角東站,Loft,Entire home/apt,1,1125,strict_14_with_grace_period,4,0.0,1.7395659432387311,597,1424.055718475073,179.45801526717557,0.0,1.0,0,91,64778764,Cynthia,16,39,69,344,Hong Kong,114.16907,22.32345,Hong Kong
3271418,Olímpics Rio 2016 - Penthouse,Apartment,Private room,1,1125,moderate,2,1.0,2.0,298,1204.209631728045,154.4988066825776,100.0,1.0,0,95,16540908,Daniela,30,60,90,365,Brazil,-43.334599802734886,-22.93592510827873,Rio de Janeiro
32715595,Quiet house with parking near downtown Montreal,House,Entire home/apt,1,30,flexible,6,2.0,4.0,110,324.84578313253013,50.470715835141,15.0,4.0,1,93,227474488,Marie,19,41,63,258,Canada,-73.60753,45.47747,Montreal
32761256,#308 Triple Room at TST Separate Bath/MTR 1 minute,Condominium,Private room,1,30,moderate,3,1.0,1.7395659432387311,447,1424.055718475073,179.45801526717557,0.0,1.0,0,91,234058715,Ray,21,50,80,355,Hong Kong,114.17779,22.30183,Hong Kong
32932316,【空城】万象城/国贸地铁站/一房一厅/独立厨房卫浴/大凸窗,Apartment,Entire home/apt,1,1125,flexible,1,1.0,1.0,432,697.25,59.20000000000001,0.0,1.0,0,90,128920564,夕,24,54,84,84,China,114.11272,22.53686,Shenzhenl
30756696,Apart Hotel 1309,Serviced apartment,Private room,3,1125,strict_14_with_grace_period,4,1.0,1.0,250,1204.209631728045,154.4988066825776,0.0,1.0,1,95,13121589,Patricia,22,52,82,82,Brazil,-43.18555320399866,-22.96900027778002,Copacabana
30832921,Acogedor loft en Barcelona,Apartment,Entire home/apt,2,2,strict_14_with_grace_period,2,1.0,1.0,70,242.726862302483,43.026209677419345,0.0,1.0,1,91,7906740,Angeles,0,0,3,38,Spain,2.13371,41.37108,Barcelona
30978373,"Tatlı, huzurlu",Apartment,Entire home/apt,3,15,flexible,3,1.3490136570561457,1.9816232771822357,301,726.4401913875598,82.5373665480427,0.0,1.0,1,92,53161010,Damla,28,58,88,178,Turkey,28.98678,41.03547,Istanbul
31048054,Deluxe one bed room suite - 5,Serviced apartment,Private room,1,1125,strict_14_with_grace_period,2,1.0,1.7395659432387311,1798,1424.055718475073,179.45801526717557,0.0,1.0,0,91,27773646,Kenneth,30,60,90,365,Hong Kong,114.17044,22.3094,Hong Kong
3114202,"AMAZED VISUAL  EXCELENTE LOCALIZAÇAO, ACONCHEGANTE",Apartment,Entire home/apt,5,1125,strict_14_with_grace_period,4,1.0,3.0,257,1204.209631728045,154.4988066825776,0.0,1.0,10,95,15824155,Catarina,25,55,85,85,Brazil,-43.174889220604925,-22.92426936319266,Rio de Janeiro
31215573,Pulitzer Extra- Read all about our experiences!,Boutique hotel,Private room,1,1125,flexible,2,1.0,2.0,150,242.726862302483,43.026209677419345,150.0,2.0,0,91,232936482,Regina,26,51,79,274,Spain,2.16764,41.38714,Barcelona
3121854,Popular Rainforest Hideaway,House,Entire home/apt,2,1125,moderate,8,1.3226863226863228,7.0,258,271.6562150055991,116.97643732327991,30.0,4.0,38,94,2317486,Becky,18,40,67,339,United States,-155.2075,19.42408,Volcano
3122230,Cozy Harlem Home,Apartment,Private room,1,1125,flexible,1,1.3226863226863228,1.0,125,271.6562150055991,116.97643732327991,0.0,1.0,0,94,15859636,Kyle,0,0,0,0,United States,-73.9447,40.81595,New York
31326897,STUDIO FOR RENT 0+1 (1),Apartment,Private room,1,1125,flexible,3,1.3490136570561457,1.9816232771822357,221,726.4401913875598,82.5373665480427,0.0,1.0,0,92,234461397,Youssef,29,59,89,364,Turkey,28.8965,41.00728,Istanbul
3136909,"süper manzaralı yazlık ,kışlık 2+1",Apartment,Entire home/apt,30,1000,flexible,5,1.3490136570561457,1.9816232771822357,148,726.4401913875598,82.5373665480427,50.0,1.0,0,92,15928778,Yılmaz,30,60,90,365,Turkey,29.05006,40.90622,Kınalıada
31443139,BEAUTIFUL PRIVATE ROOM 1 MINUTE FROM METRO STATION,Bed and breakfast,Private room,1,1125,flexible,1,1.0,1.0,25,324.84578313253013,50.470715835141,0.0,1.0,0,93,235527412,Sara,9,39,69,344,Canada,-73.67188,45.50871,Montreal
31548152,Individual SUITE in Sheung Wan area,Guest suite,Private room,2,30,flexible,1,0.0,1.7395659432387311,400,1424.055718475073,179.45801526717557,0.0,1.0,2,91,99299723,Harvest,0,0,0,0,Hong Kong,114.14925,22.28562,Hong Kong
3170717,Cozy room with a private bathroom!,House,Private room,7,180,moderate,1,1.0,1.0,50,324.84578313253013,50.470715835141,0.0,1.0,2,93,16067856,Ayca,23,53,83,358,Canada,-73.89066,45.42057,Beaconsfield
31775003,Cozy Apartment on Sortidor Square,Apartment,Entire home/apt,3,548,strict_14_with_grace_period,4,2.0,3.0,96,242.726862302483,43.026209677419345,20.0,2.0,0,91,1013855,Alex,13,30,49,49,Spain,2.16248,41.37143,Barcelona
31925067,Casinha Aconchegante na área mais boêmia do RJ,Tiny house,Entire home/apt,1,5,flexible,4,1.0,1.0,127,1204.209631728045,154.4988066825776,0.0,1.0,0,95,239351363,Sol,13,24,24,24,Brazil,-43.17837180976206,-22.916072714239732,Santa Teresa
32131343,A 250m do Metrô (Sans Pena) - AP com 2 quartos,Apartment,Entire home/apt,7,90,strict_14_with_grace_period,4,2.0,3.0,131,1204.209631728045,154.4988066825776,0.0,1.0,0,95,40060260,Maneco ( Luis Manuel Jordão Elias),22,52,82,172,Brazil,-43.231450171626776,-22.92706116427369,Tijuca
32165831,Super Central Double Room & Free Breakfast (A),Bed and breakfast,Private room,1,1125,flexible,2,1.0,1.0,25,242.726862302483,43.026209677419345,0.0,1.0,0,91,240631090,Maria,5,16,29,100,Spain,2.1621,41.38468,Barcelona
32332063,MAX4ppl*Cozy apt*Quiet*Convenient *Safe,Apartment,Entire home/apt,1,1125,flexible,3,0.0,1.7395659432387311,777,1424.055718475073,179.45801526717557,150.0,1.0,1,91,12471084,Ping Ping,0,0,0,198,Hong Kong,114.17482,22.30164,Hong Kong
32699393,Studio in Tsimshatsui (T6a),Apartment,Private room,29,1125,flexible,1,0.0,1.7395659432387311,353,1424.055718475073,179.45801526717557,0.0,1.0,0,91,97240131,Jov,30,60,90,365,Hong Kong,114.17386,22.30077,Hong Kong
32798068,Prime Location Studio Plateau/Mcgill/DT,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,2,0.0,1.0,51,324.84578313253013,50.470715835141,10.0,1.0,0,93,50027321,Didi,23,53,83,197,Canada,-73.57461,45.5134,Montreal
32933572,Stylish Floral Studio Room - 5mins to MTR for 3ppl,Apartment,Entire home/apt,1,365,strict_14_with_grace_period,3,0.0,1.7395659432387311,518,1424.055718475073,179.45801526717557,45.0,2.0,0,91,66914582,Rosey,8,18,47,153,Hong Kong,114.16922,22.31764,Hong Kong
3308303,Oceanside in Poipu on South Shore,Apartment,Entire home/apt,7,1125,strict_14_with_grace_period,2,1.3226863226863228,1.0,175,271.6562150055991,116.97643732327991,0.0,2.0,24,94,16705530,Jack And Dorinda,0,0,1,89,United States,-159.47392,21.88166,Koloa
30824244,Charming private room!,Apartment,Private room,1,1125,flexible,1,1.0,1.0,23,324.84578313253013,50.470715835141,0.0,1.0,4,93,230571113,Francisca,0,0,21,296,Canada,-73.56329,45.45998,Montreal
30882652,Cozy room near Montjuic and city center,Apartment,Private room,20,1125,strict_14_with_grace_period,1,1.0,1.0,16,242.726862302483,43.026209677419345,0.0,1.0,0,91,7604918,Danyusha,0,21,51,51,Spain,2.15861,41.37051,Barcelona
30956518,Welcome to a homely room in heart of downtown MTL,Apartment,Private room,1,7,moderate,2,1.0,1.0,39,324.84578313253013,50.470715835141,0.0,1.0,6,93,230851635,Loise,17,47,69,69,Canada,-73.57847,45.5021,Montreal
31011177,BirdhouseA :),House,Private room,1,3,flexible,2,1.3490136570561457,1.9816232771822357,58,726.4401913875598,82.5373665480427,0.0,1.0,0,92,201266718,Nilay,30,60,90,365,Turkey,29.04138,41.07217,Beşiktaş
310233,"Sleek, luxurious, in Copacabana",Apartment,Entire home/apt,4,365,moderate,2,1.0,1.0,224,1204.209631728045,154.4988066825776,0.0,1.0,24,95,1595467,Dennis,24,54,84,264,Brazil,-43.1819181446616,-22.967766385724676,Rio de Janeiro
31089327,Homely unit in a handy location,Apartment,Entire home/apt,1,7,flexible,2,1.5599343185550083,2.0148026315789473,151,433.06265060240975,90.51914893617023,0.0,1.0,0,93,232283931,Hamid Reza,0,0,0,0,Australia,151.14333,-33.89997,Dulwich Hill
31301794,★BABU HOUSE ★ Bed in Mixed Dormitory ★ Taksim ★,Aparthotel,Shared room,1,30,strict_14_with_grace_period,4,1.3490136570561457,1.9816232771822357,79,726.4401913875598,82.5373665480427,77.0,1.0,0,92,21792167,Madlen,28,58,88,308,Turkey,28.97943,41.03692,Beyoglu
31302323,Perfectly located 2-bedroom place near Ramblas,Apartment,Entire home/apt,31,365,flexible,6,2.0,4.0,46,242.726862302483,43.026209677419345,5.0,5.0,0,91,234256283,Sasha,1,2,15,186,Spain,2.1767,41.38028,Barcelona
31332997,Sucá Apartments - in the heart of Porto (Apt3),Apartment,Entire home/apt,1,1125,moderate,2,1.5324909747292421,2.408679927667269,60,83.85128205128206,19.04387990762125,0.0,2.0,1,94,234394881,Girafa,11,30,55,189,Portugal,-8.61342,41.145,Porto
31408169,★Exterior y céntrica★St Antoni A 2 min del Aerobus,Apartment,Private room,3,20,strict_14_with_grace_period,3,1.0,2.0,35,242.726862302483,43.026209677419345,15.0,2.0,6,91,54976670,Jose,10,40,70,70,Spain,2.15743,41.38023,Barcelona
31533365,AMAZING PENTHOUSE IN BARCELONA,Apartment,Entire home/apt,32,1125,strict_14_with_grace_period,3,2.0,2.0,56,242.726862302483,43.026209677419345,0.0,1.0,0,91,63048416,Carla,6,14,34,309,Spain,2.12923,41.38724,Barcelona
31632468,Artsy Co-living 共住空間 (Single單人) C油麻地 Yau Ma Tei,Apartment,Private room,28,1125,strict_14_with_grace_period,1,1.0,1.7395659432387311,267,1424.055718475073,179.45801526717557,0.0,1.0,0,91,236765747,Artsy,19,49,79,169,Hong Kong,114.1722,22.31226,Hong Kong
31696863,Dee Why Home with a View,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,7,1.5599343185550083,2.0148026315789473,266,433.06265060240975,90.51914893617023,0.0,1.0,5,93,235596137,Gunsen,25,55,85,359,Australia,151.29413,-33.7513,Dee Why
31808341,Quarto confortável e aconchegante para  férias!,Apartment,Shared room,1,7,flexible,1,1.0,3.0,78,1204.209631728045,154.4988066825776,0.0,1.0,0,95,238382238,Emanuel,27,57,87,362,Brazil,-43.206200975012464,-22.915819208930998,Estácio
31867873,Quiet & Cozy,Bed and breakfast,Private room,2,30,moderate,2,1.0,1.0,18,242.726862302483,43.026209677419345,5.0,1.0,2,91,97691587,Rima,9,17,39,77,Spain,2.19256,41.43924,Barcelona
31876931,Ev,Apartment,Private room,1,1125,flexible,2,1.3490136570561457,1.9816232771822357,90,726.4401913875598,82.5373665480427,0.0,1.0,0,92,237983318,Levent,30,60,90,365,Turkey,29.06524,40.98906,Kadikoy
31970788,Triple Room (Private Bathroom) 3 人套房,Apartment,Private room,1,1125,strict_14_with_grace_period,3,1.0,1.7395659432387311,440,1424.055718475073,179.45801526717557,0.0,3.0,0,91,30098437,Dragon Hostel,24,54,84,359,Hong Kong,114.17043,22.32028,Hong Kong
32028943,Family Apartment with Balcony in Gracia - 1821,Serviced apartment,Entire home/apt,3,1125,moderate,6,3.0,4.0,200,242.726862302483,43.026209677419345,14.0,2.0,0,91,238724735,BBarcelona Apartments,6,15,42,224,Spain,2.15168,41.4073,Barcelona
32030782,Bolhão 424 · Brand New apt @CityCenter - AC+washer,Apartment,Entire home/apt,2,1125,moderate,4,1.5324909747292421,2.408679927667269,54,83.85128205128206,19.04387990762125,0.0,4.0,0,94,101838501,Porto City Hosts,9,30,60,311,Portugal,-8.60461,41.15055,Porto
32040085,Pardal Apartment by JC,Apartment,Entire home/apt,2,1125,flexible,12,1.5324909747292421,2.408679927667269,209,83.85128205128206,19.04387990762125,0.0,1.0,0,94,240218362,José Manuel,24,47,67,327,Portugal,-8.60653,41.15322,Porto
32102597,2#Double Suite with bathroom A/C,Apartment,Private room,1,1125,strict_14_with_grace_period,2,1.0,1.0,50,242.726862302483,43.026209677419345,0.0,1.0,9,91,150795362,Cristina And Lorenzo,13,30,60,208,Spain,2.1848,41.38359,Barcelona
32214610,Apartamento Miami - Francelos  V.N. Gaia,Apartment,Entire home/apt,2,15,flexible,4,1.5324909747292421,2.408679927667269,75,83.85128205128206,19.04387990762125,0.0,1.0,0,94,241735685,Jose,30,60,90,186,Portugal,-8.64576,41.08029,Vila Nova de Gaia
32235324,Habitacion cerca a la playa room by the beach,Apartment,Private room,1,1125,flexible,1,1.0,1.0,23,242.726862302483,43.026209677419345,0.0,1.0,0,91,228005924,Cris,1,1,1,128,Spain,2.19072,41.39212,Barcelona
32338168,Modern One Bedroom Apartment in Eixample Area B142,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,2,1.0,3.0,197,242.726862302483,43.026209677419345,0.0,2.0,0,91,8130906,Arina,1,31,61,239,Spain,2.1529,41.38684,Barcelona
32338760,"Great Location In Wakiki, Walking Distance To Beach, Shopping, Dining!",Apartment,Entire home/apt,1,365,super_strict_60,2,1.3226863226863228,1.0,230,271.6562150055991,116.97643732327991,17.0,2.0,0,94,74079684,Marina,4,34,64,162,United States,-157.83731,21.28585,Honolulu
3237666,cozy room in Taksim Istanbul,Apartment,Private room,1,30,strict_14_with_grace_period,1,1.3490136570561457,1.9816232771822357,148,726.4401913875598,82.5373665480427,0.0,1.0,248,92,2475490,Ceylan,17,42,58,86,Turkey,28.9862,41.03397,Beyoglu
32456345,BCN Duplex Mirò Monthly,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,8,3.0,7.0,89,242.726862302483,43.026209677419345,0.0,1.0,0,91,7053689,Lana & Alain,23,53,83,358,Spain,2.14329,41.3712,Barcelona
32603163,"遠眺大海的獨立空間,夕陽西下景色怡人",Apartment,Private room,1,30,flexible,1,1.0,1.7395659432387311,502,1424.055718475073,179.45801526717557,0.0,1.0,0,91,142771502,Utomo,21,51,81,356,Hong Kong,113.98952,22.3768,Hong Kong
31081663,Matosinhos Beach Apartment,Apartment,Entire home/apt,2,170,strict_14_with_grace_period,6,1.5324909747292421,2.408679927667269,60,83.85128205128206,19.04387990762125,10.0,4.0,0,94,232212019,Nelson,29,59,89,169,Portugal,-8.68843,41.17539,Matosinhos
31086693,friends gathering apartment,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,1.0,1.7395659432387311,981,1424.055718475073,179.45801526717557,50.0,4.0,2,91,165127099,Neko,8,38,68,343,Hong Kong,114.17228,22.29686,Hong Kong
31125291,Old City Cozy Room with Private bathroom in Balat,Boutique hotel,Private room,2,1125,strict_14_with_grace_period,2,1.3490136570561457,1.9816232771822357,237,726.4401913875598,82.5373665480427,0.0,1.0,0,92,164963116,Yalçın,30,60,90,365,Turkey,28.94787,41.03104,Fatih
31135824,Camões Executive Flat (w/ Air conditioning),Apartment,Entire home/apt,3,90,strict_14_with_grace_period,4,1.5324909747292421,2.408679927667269,45,83.85128205128206,19.04387990762125,15.0,2.0,3,94,124060965,Lurdes E Jorge,11,32,43,197,Portugal,-8.60981,41.15693,Porto
31164170,Entire 1 bedroom apt. in Town Mount-Royal,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,3,1.0,1.0,50,324.84578313253013,50.470715835141,10.0,2.0,3,93,23009904,Robert,4,6,17,38,Canada,-73.65559,45.51793,Montreal
31208538,Panorama Hanı,Apartment,Shared room,1,1125,flexible,2,1.3490136570561457,1.9816232771822357,74,726.4401913875598,82.5373665480427,0.0,1.0,1,92,89597488,Omar,27,57,87,362,Turkey,28.83392,40.99244,Istanbul
31269732,Cozy 1-BR in Luxury Complex with a View,Apartment,Private room,1,15,strict_14_with_grace_period,2,1.0,1.7395659432387311,675,1424.055718475073,179.45801526717557,250.0,2.0,2,91,17864366,Cola,9,39,69,69,Hong Kong,113.95179,22.29411,Hong Kong
31486435,Ataşehir,Apartment,Entire home/apt,1,19,flexible,3,1.3490136570561457,1.9816232771822357,279,726.4401913875598,82.5373665480427,0.0,1.0,0,92,235894250,Günay,29,59,89,364,Turkey,29.145,40.98795,Dudullu
31509992,kitinete na Praça da Bandeira. Perto de tudo!,Apartment,Entire home/apt,1,2,moderate,3,1.0,1.0,112,1204.209631728045,154.4988066825776,0.0,1.0,0,95,24075114,Flavia,9,25,44,282,Brazil,-43.21412005341833,-22.912422342892768,Praca da Bandeira
31644399,Private Garden “Pi House Villa Garden” in Cihangir,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,4,1.3490136570561457,1.9816232771822357,316,726.4401913875598,82.5373665480427,149.0,2.0,1,92,126307328,Recep,3,26,47,311,Turkey,28.98365,41.03007,Beyoglu
31728040,OPORTO GUEST Luxury Apartments 2,Apartment,Entire home/apt,2,1125,flexible,4,1.5324909747292421,2.408679927667269,75,83.85128205128206,19.04387990762125,0.0,1.0,0,94,49819978,Oporto Guest,29,59,87,362,Portugal,-8.60728,41.16147,Porto
31776214,(Brand new) Fully equiped 3bedrooms Apartment,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,4,3.0,2.0,511,1204.209631728045,154.4988066825776,0.0,1.0,0,95,153246807,Brummie Luxury Real Estate,28,58,88,178,Brazil,-43.19135498589402,-22.980414061629297,Copacabana
31861001,Logement impeccable et tranquille,Condominium,Entire home/apt,5,10,moderate,4,2.0,2.0,66,324.84578313253013,50.470715835141,0.0,1.0,0,93,39249503,Normand,0,0,0,20,Canada,-73.62825,45.54149,Montreal
31951390,Kactus Hotel & Service Apartment Type 4,Boutique hotel,Private room,1,1125,strict_14_with_grace_period,2,1.0,1.7395659432387311,447,1424.055718475073,179.45801526717557,0.0,1.0,10,91,39989776,Jaehwan,25,45,75,75,Hong Kong,114.16036,22.32639,Hong Kong
31951516,Centre of Barcelona Room in penthouse with terrace,Apartment,Private room,4,1125,flexible,2,1.0,1.0,120,242.726862302483,43.026209677419345,10.0,1.0,1,91,2039014,Neil,30,60,90,207,Spain,2.17172,41.39197,Barcelona
31960105,"Depto. en Copacabana, wifi, una cuadra de la playa",Apartment,Entire home/apt,5,1125,flexible,4,2.0,2.0,1119,1204.209631728045,154.4988066825776,0.0,1.0,0,95,116991449,Su&Rosa,29,59,89,179,Brazil,-43.18034743148759,-22.965736374477085,Rio de Janeiro
31989710,Awesome house in the west side of Rio de Janeiro,House,Entire home/apt,2,1125,strict_14_with_grace_period,8,4.0,4.0,392,1204.209631728045,154.4988066825776,50.0,4.0,0,95,135396948,Adriana,30,60,90,90,Brazil,-43.567711135204846,-23.064334319655416,Barra de Guaratiba
32074640,Quiet and clean apartment.,Apartment,Private room,5,30,flexible,1,1.5599343185550083,2.0148026315789473,43,433.06265060240975,90.51914893617023,0.0,1.0,0,93,57708968,Marlize,0,0,0,0,Australia,151.15599,-33.9577,Brighton-Le-Sands
32385079,"Oceanview condo w/ a shared pool, hot tub, & tennis - nearby beach access",Condominium,Entire home/apt,1,180,strict_14_with_grace_period,6,1.3226863226863228,3.0,167,271.6562150055991,116.97643732327991,0.0,1.0,1,94,111808435,Vacasa,0,21,51,237,United States,-155.96931,19.5937,Kailua-Kona
32462982,city center apartament in luxury neigborhood,Apartment,Entire home/apt,30,1125,moderate,2,1.0,2.0,37,242.726862302483,43.026209677419345,0.0,1.0,0,91,87133245,Marc,30,60,90,270,Spain,2.16326,41.39322,Barcelona
32503574,学生短租,House,Shared room,1,1125,flexible,1,1.0,1.7395659432387311,157,1424.055718475073,179.45801526717557,0.0,1.0,0,91,180852331,陈,3,19,49,324,Hong Kong,114.18613,22.33843,Hong Kong
32546106,BCN Duplex Sagrada Familia,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,9,2.0,6.0,129,242.726862302483,43.026209677419345,0.0,1.0,0,91,7053689,Lana & Alain,13,35,61,336,Spain,2.16075,41.39643,Barcelona
32546486,"1 Bdr Cozy condo,Five-Star Home,convenient,in DT!!",Apartment,Entire home/apt,1,1086,strict_14_with_grace_period,2,1.0,1.0,50,324.84578313253013,50.470715835141,0.0,2.0,1,93,244349666,Lisa,11,27,50,255,Canada,-73.55243,45.52154,Montreal
